時間,開盤價,最高價,最低價,收盤價,UB2.00,BBandMA16,LB2.00,外資持股,買賣超,投信持股,買賣超,成交量,MA5,MA10,主力持股,買賣超,,
2020-9-17,86.9,89.5,86.6,88.1,93.8,88.88,83.96,23966張,73張,7799張,0張,3954,2522,3611,-36968張,297張,,
2020-9-18,88.3,89.4,87.8,88.8,93.82,88.91,83.99,23712張,-238張,7799張,0張,2146,2416,3244,-36975張,-7張,,
2020-9-21,89,89.3,87.3,87.5,93.71,88.77,83.82,23433張,-246張,7964張,165張,1801,2295,2800,-37147張,-172張,,
2020-9-22,87.5,88.6,85.5,88,93.18,88.52,83.86,24098張,772張,8162張,198張,2326,2378,2740,-36594張,553張,,
2020-9-23,88.5,89,86.6,87,92.52,88.2,83.88,23681張,-425張,8162張,0張,1795,2404,2632,-36871張,-277張,,
2020-9-24,85.8,86.7,84,84.2,91.58,87.64,83.71,23476張,-205張,8242張,80張,2473,2108,2315,-37159張,-288張,,
2020-9-25,85.1,85.7,81.5,83.6,90.78,87.11,83.45,23794張,388張,8327張,85張,2800,2239,2328,-37078張,81張,,
2020-9-28,84.5,84.7,83.3,84.6,89.93,86.71,83.48,23731張,-97張,8327張,0張,948,2068,2182,-37229張,-151張,,
2020-9-29,85.2,85.4,83.5,83.9,89.65,86.39,83.13,23688張,-146張,8327張,0張,915,1786,2082,-37390張,-161張,,
2020-9-30,84.1,85.2,83.6,85.1,89.32,86.18,83.04,23481張,29張,8620張,293張,928,1613,2009,-37199張,191張,,
2020-10-5,85.8,88.2,85.8,88.2,89.49,86.24,82.99,23600張,119張,8821張,201張,2753,1669,1889,-36418張,781張,,
2020-10-6,89.3,89.4,88.6,89,89.94,86.44,82.95,23888張,331張,8926張,105張,2260,1561,1900,-36019張,399張,,
2020-10-7,89.4,90.5,89,89.5,90.44,86.72,83,24464張,551張,8926張,0張,2776,1926,1997,-35548張,471張,,
2020-10-8,89.8,90.4,89.1,89.8,90.89,86.89,82.88,25109張,545張,8926張,0張,1858,2115,1951,-35198張,350張,,
2020-10-12,90.4,90.4,89.1,90,91.37,87.09,82.82,25268張,145張,8926張,0張,1308,2191,1902,-34960張,238張,,
2020-10-13,90.5,92.5,90.4,91.7,92.22,87.44,82.65,26002張,734張,9570張,644張,6559,2952,2311,-33622張,1338張,,
2020-10-14,92.4,94.2,92.2,93.7,93.45,87.79,82.12,27298張,1281張,10459張,889張,6886,3877,2719,-32149張,1473張,,
2020-10-15,93.8,95.2,93.7,94.5,94.67,88.14,81.62,28936張,1620張,10609張,150張,5475,4417,3172,-30731張,1418張,,
2020-10-16,94.5,95,93.1,94.1,95.68,88.56,81.44,30688張,1745張,10813張,204張,4358,4917,3516,-29065張,1666張,,
2020-10-19,95,99.9,94.5,95.3,96.83,89.01,81.19,32303張,1839張,11143張,330張,14368,7529,4860,-27203張,1862張,,
2020-10-20,95.9,101,95.7,100.5,99.36,89.86,80.35,35149張,2841張,11477張,334張,14495,9116,6034,-24386張,2817張,,
2020-10-21,101.5,102,96.7,97.3,100.34,90.68,81.01,31756張,-3316張,11485張,8張,14631,10665,7271,-27250張,-2864張,,
2020-10-22,97.5,100.5,97.3,100,101.62,91.7,81.78,37039張,5283張,11482張,-3張,12871,12145,8281,-23724張,3526張,,
2020-10-23,100.5,101.5,98.4,99,102.4,92.6,82.8,36403張,-655張,11691張,209張,4465,12166,8542,-24246張,-522張,,
